,uri,rank,date
342,60gg66kyuJ3K0ehVvpjYKV,20.0,1961-03-25 00:00:00
343,3orQtmGpOSVaEljv6jojws,29.0,1961-03-25 00:00:00
344,7nOkazak1qKp9RJM3DPOjD,12.0,1961-04-29 00:00:00
345,0vIECNLu267y54JODYzaXp,33.0,1961-03-25 00:00:00
346,4PUnEisc4gW9AOwZR8urlN,27.0,1961-03-18 00:00:00
347,4uNAdFLTuiIhDtbZsq31Og,8.0,1961-04-22 00:00:00
348,4QjrLPqpSYSlLV6mqELvVg,4.0,1961-04-22 00:00:00
349,4yKLxIxnmB3H762MM9chiT,31.0,1961-03-25 00:00:00
350,5AmYsQcNt2Y3THkR7ATgHh,25.0,1961-03-25 00:00:00
351,24nLFTK6uCO9ExXfAlFtKy,35.0,1961-03-25 00:00:00
352,43cG3qOGaOCtRN58ez1Pgc,20.0,1961-04-08 00:00:00
353,7CIv316ZKCQhkspH80kiUC,1.0,1961-04-22 00:00:00
354,00wPgeVHXM1xYLXc3Vto1Y,27.0,1961-03-25 00:00:00
355,6HNVqFyHSDqNmyCXlmamp8,30.0,1961-04-08 00:00:00
356,3rpddLNrZoBu8q3JScNYlK,4.0,1961-04-29 00:00:00
357,5Kt64y0teh7Y23o8JHNC8l,12.0,1961-05-06 00:00:00
358,6pXjydqyeZkqofSTA8gGRp,25.0,1961-04-15 00:00:00
359,0E59YEu2gtTp8MoEWV8KFk,1.0,1961-05-20 00:00:00
360,7KHXfrC5NbeO6GKaxKPKBi,7.0,1961-05-13 00:00:00
361,1ovZLwli8XHLIRMeHAvuqb,8.0,1961-05-13 00:00:00
362,10yDiOxKV3vDHXw1tff8QT,20.0,1961-04-22 00:00:00
363,0hYEYnKYQt5d0zQdUABH3V,13.0,1961-05-06 00:00:00
364,1ehz1P8zvNESSW9HonQtyG,39.0,1961-04-01 00:00:00
365,1fuyUb0h4wYODcAnXBmXkQ,31.0,1961-04-08 00:00:00
366,7hq6atOErtBWntFwPqEAzz,1.0,1961-05-27 00:00:00
367,3WYhkNYK5opOjN6i9cxKDt,3.0,1961-05-06 00:00:00
368,2WRPCPMu1Qadq0J7Af8aCC,3.0,1961-05-20 00:00:00
369,2lzzdrSanCqppZZtogOqvU,27.0,1961-04-29 00:00:00
370,5AzAW2zS6dVxuYaYvbtH1T,28.0,1961-04-15 00:00:00
371,0iwv2DTT8TOEnrKQ4l4P77,9.0,1961-05-13 00:00:00
372,4FFuPcNp6qyvVQKpo8CAtc,30.0,1961-04-22 00:00:00
373,6CllHsQRV7OZuNlZOHypMH,39.0,1961-04-15 00:00:00
374,3PnCb7hj4ibTC8ri7kFs25,31.0,1961-04-29 00:00:00
375,1pEfwLe4scmIMjdvdrQlYu,31.0,1961-05-20 00:00:00
376,6pLYCkA0j6dcjMSP4IrgxW,2.0,1961-06-03 00:00:00
377,3wyKITRNMTn0tBc6jleVtD,37.0,1961-04-15 00:00:00
378,6iii7ZnFGfz6tJDGjVxYgZ,19.0,1961-05-20 00:00:00
379,0Fuj2y9yAuxAgc6A7pFObm,6.0,1961-05-20 00:00:00
380,3WnmHPOzoiQ2eSxuKNRl29,32.0,1961-04-29 00:00:00
381,3hBGnTRWfKlrJafcFhuZFP,35.0,1961-04-22 00:00:00
382,7omQ1dTfirceVNW9JbRPON,37.0,1961-04-22 00:00:00
383,2FWG2z3XDVt01E6S34feCk,38.0,1961-04-22 00:00:00
384,3mUennziGQxFMZz5IOjD7c,39.0,1961-04-22 00:00:00
385,6DTXMmQ95xeHhIS2DnZvzG,7.0,1961-06-03 00:00:00
386,0xZVpTOE3Gju7nzZNY5BQy,15.0,1961-05-13 00:00:00
387,2782DiSp2qjjLfHfsDnvTl,24.0,1961-05-20 00:00:00
388,10rqq4zpa4UQ6SxrU89DUb,21.0,1961-05-13 00:00:00
389,5Pu35c2kWGnzNMweieAViq,14.0,1961-05-20 00:00:00
390,3hJZU6pDU70unNVpThiVM6,31.0,1961-05-06 00:00:00
391,04uiK7a3CvkUSgZ7CttZ6a,1.0,1961-06-10 00:00:00
392,5rrXkymfQdhNBgBZ3BUVbB,4.0,1961-06-10 00:00:00
393,7J3m65L24oeUmliYEqwYln,23.0,1961-05-13 00:00:00
394,0LA0c8SIOnKNHfEd8LZoac,1.0,1961-06-17 00:00:00
395,55aiIyP8PIOgsQxecvADDF,19.0,1961-06-03 00:00:00
396,65gjlmKeEzwJhHQurNBo6K,32.0,1961-05-20 00:00:00
397,091baWWCDEowJprUts9La0,35.0,1961-05-13 00:00:00
398,4dim8F8t01qimHOmr6S3Gd,12.0,1961-06-10 00:00:00
399,4H0ZBqqpa6nSIkU4b1F2Q5,36.0,1961-05-20 00:00:00
400,4bnULOWizYveoiu141901k,9.0,1961-05-27 00:00:00
401,7r60cjhpBJxUuU631Q5YGd,10.0,1961-06-03 00:00:00
402,3kWN2vzpo40ma47MWUzQNV,11.0,1961-06-03 00:00:00
403,27nb9LtGmrJnCO57UAuiaf,21.0,1961-06-03 00:00:00
404,3tg6qv4HWdtnligXhfpARL,23.0,1961-06-10 00:00:00
405,03X56OrDOejgWEz5bVX1gJ,29.0,1961-06-10 00:00:00
406,2XqTTDg835sjCyyFEvhYyr,4.0,1961-06-24 00:00:00
407,37TFt50Rqvsqb3IFLgWpcN,5.0,1961-06-10 00:00:00
408,4BXD3ppJJTXCaxUNy7maVq,1.0,1961-06-24 00:00:00
409,7xC9FVvh4W5gZnNEaantK1,13.0,1961-06-24 00:00:00
410,1VdD4Eq6xHzmzoVdSVEMSG,20.0,1961-06-24 00:00:00
411,15Mgtv48qiYKrGuAWugXGe,2.0,1961-07-01 00:00:00
412,2XQtx0foPe9KnyKDsVEEqe,35.0,1961-06-17 00:00:00
413,5caNL6XsOO3rkPtmnqFE0w,40.0,1961-05-27 00:00:00
414,1ZdpX80zoBD5cnO23SjVi9,12.0,1961-07-01 00:00:00
415,5ZKYgfXBOszPWzqv5hWkeG,5.0,1961-07-15 00:00:00
416,5wHEMKE9RV6usTE6C1LI8X,9.0,1961-07-08 00:00:00
417,4nbfkzqJQmGOBPYyHDInF3,1.0,1961-08-26 00:00:00
418,22bP0ZXqaIwaRH5aERblrj,24.0,1961-07-01 00:00:00
419,5PLOMaIOe8zrFujGl6HUbk,23.0,1961-06-24 00:00:00
420,5Qn756KupIjrxOhwfdzlZc,37.0,1961-06-10 00:00:00
421,3MfO2eMTwf5LLyMqjwGXLl,21.0,1961-06-24 00:00:00
422,2FomjrIi6egIAiJTmC70VY,2.0,1961-07-29 00:00:00
423,1m3sMdMmNjvuQZDdqxlCYc,6.0,1961-07-15 00:00:00
424,7xC35xKSW1mjZuuMaQyqrn,1.0,1961-07-08 00:00:00
425,3pn3AVihEdYe2B7dkFQ3GE,36.0,1961-06-10 00:00:00
426,4XMl6QJhrJt80oXJL0w1k7,4.0,1961-07-29 00:00:00
427,7hicCfvTRlRjkrHYim5Gp4,10.0,1961-07-15 00:00:00
428,0jjPYKq66QDiu9Ydl3Gumq,27.0,1961-07-01 00:00:00
429,6R8dZJ0hAurSStsFZf7EDF,35.0,1961-06-24 00:00:00
430,1O1oRfq991iRUzs8vzHjLV,38.0,1961-06-24 00:00:00
431,7ohdNz7tj1OXPm1U4blqew,18.0,1961-07-22 00:00:00
432,4WQDnYuLejjUtjgHfEKnb0,18.0,1961-06-24 00:00:00
433,4lkPGNBXLTvSO8k8ctJ7id,26.0,1961-07-01 00:00:00
434,2qoo7QpJyO8571LpnyOMyZ,5.0,1961-08-12 00:00:00
435,6hA0i6K7KldYogdaZy0Ilw,22.0,1961-07-15 00:00:00
436,5GUvioux2sKI2DL0lqtsbv,40.0,1961-06-24 00:00:00
437,6Vf3F1AnPANnD3U18aVMMA,8.0,1961-07-22 00:00:00
438,3kDRTuHSMpqDrXMmBaaxy6,25.0,1961-07-22 00:00:00
439,0H5DiqsiLo6W6sVzt7lvGr,4.0,1961-08-19 00:00:00
440,34bgq80JYegTuxWouTaq6p,18.0,1961-08-19 00:00:00
441,443rW0eSK5mTbkJnzkQ091,24.0,1961-07-15 00:00:00
442,2Vawc3eWPHzu0jLoHwS5rv,34.0,1961-07-01 00:00:00
443,6VuO6xcpSeeLfqBo4ePbkw,17.0,1961-08-12 00:00:00
444,3HSpdkb3SA5MGs7z0THDCI,14.0,1961-07-29 00:00:00
445,0Bx7TKQWN5kH238BEaIjJd,2.0,1961-08-19 00:00:00
446,5njOmyCOnuSrh3F7EwcKv7,6.0,1961-08-12 00:00:00
447,5u18XA6S3bSLLz3abwpdA3,13.0,1961-08-19 00:00:00
448,4QLWWkqGW0YhGy4GMDzuuo,35.0,1961-07-08 00:00:00
449,2bFNIBHRCf5l5tTrempce2,20.0,1961-08-05 00:00:00
450,5NJUkB2sFWSr3hFyr6lRKh,8.0,1961-08-19 00:00:00
451,5sUUf6vArI7PpSTp4HsTBl,25.0,1961-07-29 00:00:00
452,6ajiKxhJVW5Xbw8zmGrPJ3,33.0,1961-07-22 00:00:00
453,7f9xEZIvKPoSJZQthcqLQX,25.0,1961-08-05 00:00:00
454,1tSbGaCFGsH38z1m5vGr65,20.0,1961-09-02 00:00:00
455,0VlhWuh99mX1fpWtOLschV,37.0,1961-07-15 00:00:00
456,1OTBOO7Jxh7NBxnyrlgEse,26.0,1961-08-05 00:00:00
457,6oAOIKatIRmIrHgKJUq3Pn,3.0,1961-08-19 00:00:00
458,7h5V6w1ZGb8VHlq6HHbCoY,1.0,1961-09-02 00:00:00
459,27QLmJQVknhc8UF3d8hM7W,7.0,1961-08-26 00:00:00
460,3V6zeLZigL4FSLjcHd4i9z,27.0,1961-08-12 00:00:00
461,5GPypf3Iy9VoguLGUiM0pn,12.0,1961-08-19 00:00:00
462,7Kb97LWCvsH5JvmZPh7EIF,4.0,1961-09-09 00:00:00
463,59HLIw9889P6VHYpdxwZ6r,9.0,1961-09-09 00:00:00
464,5U2uhwJseYO7eH5nEwPb8z,11.0,1961-09-09 00:00:00
465,4s0rm7fy4J67YshivPbMv5,12.0,1961-09-02 00:00:00
466,6sgLfltWA6Ss4ZxSLFMyd0,1.0,1961-09-16 00:00:00
467,6PyZTwR0S7mhIG3TBmZHYY,5.0,1961-09-09 00:00:00
468,6mqfq8EdYoV07TXM2rgPgb,4.0,1961-09-16 00:00:00
469,4oyduhjZEOy3YUacT4ubVD,15.0,1961-09-02 00:00:00
470,0z2rI31WtzhSaPCR5sf0qA,28.0,1961-08-19 00:00:00
471,1x1BDqWLIOZaqmPPS17y41,9.0,1961-09-16 00:00:00
472,3ThyvqXtw079zmSWhPziIV,27.0,1961-08-19 00:00:00
473,0d4wTicElbpXewhti02mBo,24.0,1961-09-02 00:00:00
474,4fY55Qe6xoGJS6LKgyRSqz,31.0,1961-08-19 00:00:00
475,0tOAgvRIzN0N7cwHb5p9yG,22.0,1961-08-26 00:00:00
476,2Dnosc9eeTGYSBjNlcqhkz,3.0,1961-09-23 00:00:00
477,08GX7o1cegvL2yWPndT1jU,19.0,1961-09-02 00:00:00
478,3vnQIwvgcw0jeDMpMHii1n,29.0,1961-09-02 00:00:00
479,7fApvo3GabRhZnX9KA5u0q,28.0,1961-08-26 00:00:00
480,1MR7XamWS0XH6vZxeeRdE0,1.0,1961-10-07 00:00:00
481,1zjzLPwQi3qoKndgNurI29,6.0,1961-09-30 00:00:00
482,5PH2QqKxXIwfn4biRdBckj,24.0,1961-09-16 00:00:00
483,1GQUevxR4nmSLgJVqV9BG1,32.0,1961-09-02 00:00:00
484,1CNY41LslLq3IIx7LSEsSE,16.0,1961-09-16 00:00:00
485,0p7SUKYI89gN5fANc0zpSG,17.0,1961-09-09 00:00:00
486,6uANMx6I695aOFtrVjTiSl,40.0,1961-08-26 00:00:00
487,2uy2PS2vq6uwZItb2waSrF,5.0,1961-10-07 00:00:00
488,5HbuNDquUjgOoJIozrdayL,6.0,1961-09-23 00:00:00
489,2M3OVvigcmanSnRq1sdlVE,2.0,1961-10-14 00:00:00
490,2QTZF37Jq9jBRi2xYLEVrR,2.0,1961-10-07 00:00:00
491,37YBf4iD404v6fn2uAHany,9.0,1961-09-23 00:00:00
492,2Xi25G3RGqAweBWythuo6R,11.0,1961-09-23 00:00:00
493,5MtabBY1hz1stxAxrx2Vo5,23.0,1961-09-23 00:00:00
494,1qyvoovvYUf7iQFbmFAT4X,19.0,1961-09-23 00:00:00
495,0vFVp8buxQ7oalgjEMqz0i,4.0,1961-09-23 00:00:00
496,54JrnYgXk5UmldC7wswWyT,18.0,1961-09-30 00:00:00
497,0072hOMMysMRVwpX3CuvfJ,17.0,1961-09-30 00:00:00
498,5pQJBVLNYZ2ystJNRr4A6Q,34.0,1961-09-09 00:00:00
499,5IH4TiMSDageUNjkrYy9Au,29.0,1961-09-23 00:00:00
500,5FzkGRFbQRI8THvalcjNE9,13.0,1961-09-23 00:00:00
501,6u4NtFlfRjdLMmk0stnLB8,37.0,1961-09-16 00:00:00
502,62k8CYlXnpgw6ipRNT7Va6,13.0,1961-10-14 00:00:00
503,5X864LOuv4j0UZUWPqVVYV,15.0,1961-09-30 00:00:00
504,4YBvoRpGzvnQM5zLGh06Af,8.0,1961-09-23 00:00:00
505,1ATiocRsFUbrnEFhb5Y4y9,5.0,1961-10-21 00:00:00
506,6ZVff1AQQ0HO6HFhAWhOxd,33.0,1961-09-16 00:00:00
507,7pTwKyyagT34aHvTL28iei,12.0,1961-10-28 00:00:00
508,47F8mBmPTDKJbpkf4tpkr5,33.0,1961-09-23 00:00:00
509,3Ka264JxsB8A7BFhHLm3ry,40.0,1961-09-23 00:00:00
510,486Ej18BFM1nm8zvGoIh4r,1.0,1961-10-21 00:00:00
511,0B1cm1Z7J9v8Wug9idr8T6,2.0,1961-11-04 00:00:00
512,0sNSv56Glvgu2iJfoeAmS5,11.0,1961-10-28 00:00:00
513,5hqNWobmQ9yYtIuEbcoS7w,6.0,1961-10-28 00:00:00
514,4tTGJkJd8NFXUqbZgSVeXm,26.0,1961-10-07 00:00:00
515,1UN80936Pod9OjC06iI0Z0,7.0,1961-11-04 00:00:00
516,1meCnnJa5yMsp28CahZPnk,14.0,1961-11-04 00:00:00
517,2e2orP8GEpFxAUVhcp3Z0g,5.0,1961-10-28 00:00:00
518,4gYnBYLtYTbzxbZ0NCiGdv,5.0,1961-11-04 00:00:00
519,6AL6Wbn1xA3R86vAvuiho5,1.0,1961-11-04 00:00:00
520,5KmaP0fr8xFngMfjgO2ERW,22.0,1961-10-14 00:00:00
521,4p9RZQmhMx81HqabEdYsPp,7.0,1961-11-18 00:00:00
522,6PUkqwdmG9IR8U4Cs2AeIl,26.0,1961-10-21 00:00:00
523,7atWapTYs2daMl8zdpjcrU,18.0,1961-10-21 00:00:00
524,672QCsnpLdBXTdocwJW5tD,1.0,1961-12-09 00:00:00
525,23c4cwGTt6ifXOoO4FlBRK,22.0,1961-11-11 00:00:00
526,6CTw5N5qhb3DMAA2zU3Gai,12.0,1961-11-04 00:00:00
527,7rArZ1QXxAaAJ4WMkg5Aml,3.0,1961-11-25 00:00:00
528,0q8chMf6BDY64qVDOYTR9t,22.0,1961-11-04 00:00:00
529,4ODr7KpupPJLmw5wG2f9Zt,14.0,1961-11-18 00:00:00
530,7jgI9DkqHvYZAby6JI7Uyf,34.0,1961-10-14 00:00:00
531,0PWZkYmQPHzyGuEGxuPQ5y,35.0,1961-10-14 00:00:00
532,0K5IfjVxHvXfEFf5OHRAe5,9.0,1961-12-09 00:00:00
533,0IFtIooW7dMdMhUvMsr7im,26.0,1961-10-28 00:00:00
534,433TFYS3NEfbLbvBJCvv8s,19.0,1961-11-11 00:00:00
535,5kxBWHsXHQKiu8LjoNf2n2,5.0,1961-11-18 00:00:00
536,4W7S4R9oDzoynylGXnhn2F,11.0,1961-11-25 00:00:00
537,5fNDP3NTdE69szQHUl4fFr,1.0,1961-12-16 00:00:00
538,5v8zMoeWlgnC8AdiRbWk3O,28.0,1961-11-04 00:00:00
539,5pTkxeVMrgNqp8b5SzS31T,19.0,1961-11-18 00:00:00
540,58OXiNhqGjvElGQWwDUZyV,11.0,1961-12-16 00:00:00
541,3BfRMHhQlhDJYaiULVPgvS,7.0,1961-12-02 00:00:00
542,79Tag6oYpoVgkjBujtiS7U,40.0,1961-10-28 00:00:00
543,4FYw8O7uGqxGYGEu8O0XTC,22.0,1961-12-02 00:00:00
544,25Q9LkyXUeDor2WLu7y8mK,26.0,1961-11-18 00:00:00
545,1KcSvdKYW3VJPaQzcGUcCh,35.0,1961-11-18 00:00:00
546,2IICQZDEX2wik1Rb2B2Ihj,38.0,1961-11-11 00:00:00
547,5wlbrXx1qY5WM5HAwCSgto,9.0,1961-12-02 00:00:00
548,7dL6Yl778BIXMKiWrA8cXe,3.0,1961-12-16 00:00:00
549,79H73UE3CpqhIwxAJaTtiE,20.0,1961-12-02 00:00:00
550,0cw9fmQ6hJJdP97lm3y1xm,18.0,1961-11-25 00:00:00
551,19ZZ3suTu3oGKDQsPO15Ei,35.0,1961-12-02 00:00:00
552,4UmxT8BBTpryWrhYSFSKP9,8.0,1961-12-16 00:00:00
553,3GrPug9ZvS3QQoz8ixmL6N,22.0,1961-11-25 00:00:00
554,0gljCof9FFOHKvxznqNR23,10.0,1961-12-30 00:00:00
555,4GRqe2huf6XVQ77IWEJyXB,7.0,1961-12-23 00:00:00
556,6D8qF1HijOtUu7LjtDRCSk,2.0,1961-12-30 00:00:00
557,6bkNnYkmNZqEFiCPoE4SV2,5.0,1961-12-30 00:00:00
558,4E3ajBRY7phosc9ZAMnfFj,18.0,1961-12-30 00:00:00
559,41ICcYssdfcWwlMlZEJTWe,26.0,1961-12-09 00:00:00
560,5SA2o9IkjGmo8HwQp31OpX,5.0,1962-01-20 00:00:00
561,2F4FNcz68howQWD4zaGJSi,1.0,1962-01-06 00:00:00
562,6PIJ7rs6phfbPcjgbWmhCm,11.0,1961-12-30 00:00:00
563,2cYUgygz2th1vftPk8Guyh,30.0,1961-12-16 00:00:00
564,7meARjzII6d3jq8wW2zwfi,40.0,1961-12-02 00:00:00
565,7d7jUTUAboM5cg3GYSePFo,11.0,1962-01-06 00:00:00
566,3vk0WuSJwQKNi3m0fo3dCy,6.0,1962-01-27 00:00:00
567,1lRj1c0fejEsPprkvLBib7,8.0,1962-01-13 00:00:00
568,4wnceeVUYlX0mIW6O62zuJ,26.0,1961-12-23 00:00:00
569,7lpNZeXhljy9brqjdR1kuo,17.0,1962-01-06 00:00:00
570,5fzI1ijU1ZEKzo4emRJSsy,12.0,1962-02-03 00:00:00
571,0B84GeJcD0sot9IdvpLIN6,1.0,1962-02-03 00:00:00
572,1B4qwKFpGynSEAW04LImEK,39.0,1961-12-16 00:00:00
573,4N0r5srgTtFpFOAkqc0VmU,40.0,1961-12-16 00:00:00
574,3qNMUDRF8TqhOuZVbBz3N7,13.0,1962-01-13 00:00:00
575,6oqbrMvP5sOnWoCLgpc1WS,20.0,1962-01-06 00:00:00
576,3DBa1uc5VkjUCYsrIjkkse,32.0,1961-12-23 00:00:00
577,4gQ5w6Vc92ze0WGbn0b4Cc,2.0,1962-01-27 00:00:00
578,14IRXdJdHYBjDFF9KpZPzV,27.0,1962-01-13 00:00:00
579,2XeOQGsMmH7FatAhjXg99E,37.0,1961-12-30 00:00:00
580,18yKdEbVy2LoIlvSbgqZ2m,19.0,1962-01-20 00:00:00
581,73j12oKulLAANWI5LMmJQN,18.0,1962-01-06 00:00:00
582,1G9Z9AJnNPn1H2fQEVDTbR,32.0,1962-01-13 00:00:00
583,1xlxiIa5bXjtD3mbc6lxH1,12.0,1962-02-24 00:00:00
584,4IM9fsiXjM877LYrIgPfYD,20.0,1962-01-27 00:00:00
585,4EoUALVwY4i7U6uKRhk8hr,2.0,1962-02-24 00:00:00
586,452dr2OsKzmOaVsgdGGyD1,23.0,1962-01-06 00:00:00
587,2ZB5bh9A0DXDesKgK0yl12,34.0,1962-01-06 00:00:00
588,4LUiPPFqiB2ZJ2DFWxt8D7,7.0,1962-02-03 00:00:00
589,6xOO4hdQ2fyAyC6IgtNhzu,8.0,1962-02-10 00:00:00
590,0ngxsPeqqodvjyTZy9NRI8,35.0,1962-01-27 00:00:00
591,2I88KzN9B9y7H0p81NtTiI,39.0,1962-01-06 00:00:00
592,651cGCGKHNFFueyNo6offr,3.0,1962-02-24 00:00:00
593,5j9M8FLNqlqXH2mE2wWKcH,8.0,1962-02-24 00:00:00
594,05dIYmN4vblEBKirBWX2DP,14.0,1962-02-10 00:00:00
595,7fMLFDJRQguy10G4WZiLNo,24.0,1962-02-03 00:00:00
596,6IF7vSafOdYl8zbCnCjkNy,21.0,1962-01-20 00:00:00
597,2Rej6eaT6cbwBrmKxEY5cb,25.0,1962-02-03 00:00:00
598,4WguinVHQeUtubxqk5bcCr,32.0,1962-01-20 00:00:00
599,5sLqvAHkzxF6WKmLg7ML5U,4.0,1962-03-03 00:00:00
600,4dhNcFm81jH5hLl374lI6o,18.0,1962-02-10 00:00:00
601,0yHH9DoEWfo1I9rtbkUKWU,26.0,1962-01-27 00:00:00
602,3Ygo6yWYge92aNvyc9dOc5,31.0,1962-01-27 00:00:00
603,2Nff3m7wldOofrtSIu2n4e,28.0,1962-02-17 00:00:00
604,1CX9WKs56Ur7r1NDPmuowt,1.0,1962-03-03 00:00:00
605,1mLK3NQXo7oSRBWW93LZMW,18.0,1962-02-17 00:00:00
606,36qJnJmmVeYxbGmMVwkHBW,16.0,1962-03-17 00:00:00
607,2yNWcRt0RktJzqiJcj4I3t,17.0,1962-02-17 00:00:00
608,3lWuagNhAzcqOikD5KnBku,6.0,1962-03-10 00:00:00
609,2EoleS8LNjny19AMPFooPE,32.0,1962-02-24 00:00:00
610,6yKnIjqUe46yP5LoT4YtRL,18.0,1962-03-03 00:00:00
611,6G4eZPVqKgMOe5r1ZiwVrb,21.0,1962-02-24 00:00:00
612,3eKR15CfG3jz1CkIog7qDk,38.0,1962-02-03 00:00:00
613,1mSd2GxGybu5RTymqGZ9Gk,4.0,1962-03-24 00:00:00
614,6PKDaaXBAxNjzgE92Ocyav,1.0,1962-03-24 00:00:00
615,70vh0I2hDLDCstGEDM2pj5,9.0,1962-03-03 00:00:00
616,6n62djVy02BEe7ZyAbbMbZ,24.0,1962-03-03 00:00:00
617,0ncpUPuBbxTaMOP6pbBJCY,29.0,1962-02-24 00:00:00
618,1G81fK96f28bu05hQS4ffc,20.0,1962-03-17 00:00:00
619,3dVZsNXZWhBDUSjV2RkEWP,2.0,1962-03-17 00:00:00
620,1cPxnXUCio2zV6yE4pWZ25,6.0,1962-03-17 00:00:00
621,0SFYFmk5L3uKTZwg6ShYQX,10.0,1962-03-17 00:00:00
622,6ys9oyFvw7FXbs5UMZ7I7s,9.0,1962-03-24 00:00:00
623,4iv6EMaQYGINEy8NIKIdXW,13.0,1962-03-31 00:00:00
624,4OuL5STprD6xGnjIhMDpdh,34.0,1962-03-03 00:00:00
625,1gpB4YUDIP1TuVjzmAtKT7,1.0,1962-03-31 00:00:00
626,6SazjADww1TJ3chzLzCgCm,7.0,1962-03-31 00:00:00
627,6SCCrtCFfPDELHWn7JnPrA,30.0,1962-03-03 00:00:00
628,6miJQo16w7pjbHgG7SK2ti,28.0,1962-03-17 00:00:00
629,6nRodO257vUKvXrdgERzeq,40.0,1962-03-10 00:00:00
630,2brxFq9YHrI4v6RGrocn5X,4.0,1962-03-31 00:00:00
631,2wz9q5VmUfzf2Z18Enl9gk,19.0,1962-03-17 00:00:00
632,4fe8xqdgnQqNzgEJCaBowX,32.0,1962-03-03 00:00:00
633,4C3jDWATqX5n4xaRO8wZOF,20.0,1962-04-07 00:00:00
634,0z2C0zJiSFtLuaeGMLhcNd,32.0,1962-03-10 00:00:00
635,1bZnNyr6uaY7XbxZfO1JYs,35.0,1962-03-10 00:00:00
636,4QkvXIZGRmR2k7yduFFj9L,16.0,1962-04-07 00:00:00
637,4D2xstPelpqwvEAjqQdlpv,28.0,1962-03-24 00:00:00
638,5XbZjYB4z9OIJhutiDJeSV,17.0,1962-04-07 00:00:00
639,0tFL9Xa2ZcQ4Kt6P7hi1xo,3.0,1962-04-14 00:00:00
640,7utwO0OXDXxOXZN8kEibiO,5.0,1962-04-14 00:00:00
641,6YueqKlGC5UwEEpLqaPkG5,1.0,1962-04-14 00:00:00
642,6jouZcdraQvsbh7SWkLEui,2.0,1962-05-12 00:00:00
643,1nL8geqtGBTM1u9FVNxP4A,14.0,1962-04-07 00:00:00
644,2gpLU5dhDI62Oo5I3kzJTZ,11.0,1962-04-14 00:00:00
645,3TquXfzSSyDZlVBeJRB42z,21.0,1962-04-07 00:00:00
646,4ON6Db7X9Ytq7B2WiXAOPR,1.0,1962-04-28 00:00:00
647,514uO44deUCOI83LlskEJB,6.0,1962-05-05 00:00:00
648,5acRm7GjPIhHsh9Ds3q783,26.0,1962-04-07 00:00:00
649,5FDWftZn1LTh8u3nE00zuL,21.0,1962-04-21 00:00:00
650,3wH1Y1MQ4CzxDvn8XSEjyW,22.0,1962-04-21 00:00:00
651,5RA7DYE2n9Nwqlw1vkUJmw,9.0,1962-04-21 00:00:00
652,3Yey43damnXJRuWdlzW9jJ,1.0,1962-05-19 00:00:00
653,4MrDffJKTm42PSSQC9je8b,33.0,1962-04-07 00:00:00
654,7nc2MWL3cstt9pFEx8nnWQ,16.0,1962-04-28 00:00:00
655,7glYoQMzeAEv2Fj1Je0cWx,33.0,1962-04-28 00:00:00
656,0D4wruLB8vni7QycVdLniV,37.0,1962-03-31 00:00:00
657,3HMKCNSZgwkwlSGKo222PT,14.0,1962-04-28 00:00:00
658,5nZS7VzWL7rheLw46zdtKl,36.0,1962-04-07 00:00:00
659,3I2j9uOUl4YkyoZgjSo9vF,1.0,1962-05-26 00:00:00
660,1wwMF2nXdBGMspptEljRfG,8.0,1962-04-28 00:00:00
661,6E5RLJBgg0ZBTqCzO8pSHX,5.0,1962-05-19 00:00:00
662,3Xj2QtpFwYGKIEsTegykpj,27.0,1962-04-21 00:00:00
663,3CREI6xt6yRRQ8wkZ8NwdT,18.0,1962-04-28 00:00:00
664,5TGKESXpi2XExg93Mu7Dbs,18.0,1962-05-05 00:00:00
665,543Qtjzov7A5acT4He5yUt,40.0,1962-04-07 00:00:00
666,5sEiw8bJNlx5pXH8AH0yAd,8.0,1962-05-26 00:00:00
667,2Yfb1iR7AdcluGpXB3qpfH,10.0,1962-05-19 00:00:00
668,5x6EGByCHCfGtVCwg1Z1PG,6.0,1962-05-19 00:00:00
669,5zu0mAJkOjvZ6wDt8pKyjL,16.0,1962-05-26 00:00:00
670,7xlYVBERqQ6r76euVrL9JS,5.0,1962-05-26 00:00:00
671,2oZpnXGl3Juka15OgZ5U9U,36.0,1962-05-05 00:00:00
672,37T6DBXi46eyd9xlQnUsUX,13.0,1962-06-02 00:00:00
673,51FRQtjemOO2XGMC2VKrkH,8.0,1962-06-09 00:00:00
674,5VvL7nuc8vkcvebdRFet0z,6.0,1962-06-02 00:00:00
675,4sYeM1ScXEy8Rxr2pGyvqx,21.0,1962-05-19 00:00:00
676,6Pi8qqxac8KYv7QyEfgHUm,20.0,1962-05-26 00:00:00
677,4U6I4CX15zcKLDSCgc0Eab,11.0,1962-06-09 00:00:00
678,4mccpMeEuBOWD6ScWozCWj,39.0,1962-04-28 00:00:00
679,16OMyjaI5bpCGBMW2IZiyN,3.0,1962-06-09 00:00:00
680,47UJSJsFRFKIjx88wgZji6,23.0,1962-05-19 00:00:00
681,02BJXqxy7wRDm0vsIj5Fzm,24.0,1962-05-19 00:00:00
682,1csK1C9KOucHeNp6mjF1Id,39.0,1962-05-05 00:00:00
683,1pT8Q13wqYFvGzvbpIMsqc,33.0,1962-05-12 00:00:00
684,5hDj57oHMl5Dxm07St9yUM,32.0,1962-05-19 00:00:00
